mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Pure_Vector,recommended paper types,keyword,easy,0.010612964630126953,50,0.0,0.04877387887820079,0.14285714285714285,51,50,43,45,39,0.7084499675739568,0.6968025783149373,0.6501892934497828,0.646745775746671,0.6467457258838015
Pure_Vector,default settings,keyword,easy,0.013508081436157227,50,0.4525547445255474,0.35279772388565234,0.5,53,267,269,132,49,0.639993603579554,0.6325578701748713,0.6242975394204382,0.6028256085012659,0.6000441130643519
Pure_Vector,how to use automatic document feeder,semantic,medium,0.022611379623413086,50,0.0,0.0,0.0,48,263,206,8,51,0.6962673813265252,0.6925500599570065,0.678827806479556,0.6543137625173873,0.6480039402705413
Pure_Vector,adjust print density,semantic,medium,0.018440723419189453,50,0.0,0.0,0.024390243902439025,45,39,43,49,223,0.6587266075949725,0.6566175508555037,0.655215698980045,0.6449379538235445,0.6445378816624937
Pure_Vector,firmware upgrade instructions,semantic,medium,0.01596665382385254,50,0.0,0.0,0.09090909090909091,64,63,62,5,277,0.643680641061907,0.64078504381054,0.6223666886719815,0.6096434120695996,0.5843328778634973
Pure_Vector,set up scan to network folder,semantic,hard,0.015370368957519531,50,0.0,0.0,0.038461538461538464,78,81,254,82,58,0.6473009514433695,0.6237996834974036,0.6120576839337893,0.6081761280331112,0.6072689047068833
Pure_Vector,setup email notification,semantic,hard,0.01796245574951172,50,0.0,0.0,0.0,1142,1204,89,119,425,0.6183305959617418,0.5954110606197455,0.5860230362735102,0.5854792340758556,0.5818870537676207
Pure_Vector,how to copy documents,semantic,easy,0.01690053939819336,50,0.0,0.0,0.0,76,77,78,83,48,0.698114291784715,0.6828517168145339,0.6760725930703069,0.6698165913114404,0.6657103923684708
Pure_Vector,paper tray adjustment,keyword,easy,0.016140222549438477,50,0.0,0.12559273811136704,0.14285714285714285,39,45,41,43,49,0.678301892246681,0.6781518766187727,0.677548153731302,0.6738617969301426,0.672029535111519
Pure_Vector,print quality improvement,semantic,medium,0.01862955093383789,50,0.8029197080291971,0.6259314456035767,1.0,223,222,255,264,259,0.7602685688800256,0.7038224952063539,0.6993011621704658,0.6858949444220477,0.6851737849032066
Pure_Vector,network configuration examples,semantic,hard,0.012248992919921875,50,0.6569343065693432,0.554802872239534,1.0,794,254,756,759,321,0.6613257785151238,0.6572287889846786,0.6145399743821044,0.6105941692264865,0.6070990631283346
Pure_Vector,how to replace ink cartridges,keyword,easy,0.012928485870361328,50,0.0,0.0,0.0,195,193,194,191,142,0.7789705635145927,0.7275827956834431,0.6969766963439127,0.6821223510162037,0.6721928377306834
Pure_Vector,scan resolution settings,semantic,medium,0.010968208312988281,50,0.0,0.0,0.047619047619047616,299,302,260,83,301,0.6719343096447465,0.6387158630049206,0.6183138922179655,0.6172424345638363,0.6125409248339777
Pure_Vector,printer security settings,semantic,hard,0.010685920715332031,50,0.0,0.0,0.0,55,287,15,216,56,0.7131307195943373,0.6886361213255572,0.679424609238687,0.6748308876944742,0.6724704591983792
Pure_Vector,how to share printer on network,semantic,medium,0.015015363693237305,50,0.43795620437956206,0.34141715214740553,1.0,78,32,35,24,27,0.7402582363588923,0.707426597582038,0.7027718435784144,0.6965196882494901,0.6964511337909945
Pure_Vector,paper handling tips,keyword,easy,0.0166473388671875,50,0.5474452554744526,0.4267714401842569,1.0,51,209,213,74,203,0.7227874585475291,0.6854436953882821,0.6834993199112477,0.6822180450103592,0.6749912775689973
Pure_Vector,troubleshoot connection issues,semantic,hard,0.016118526458740234,50,0.21897810218978103,0.17070857607370277,0.5,272,242,243,217,1204,0.646317712244275,0.6211826748210361,0.6162459997969504,0.602010532124242,0.595999370650956
Pure_Vector,how to save scan to computer,semantic,medium,0.015531063079833984,50,0.0,0.0,0.0,79,77,83,82,78,0.6819539670536374,0.6701492248166521,0.6629131705167582,0.654918850755374,0.6547467887106981
Pure_Vector,printing preferences,keyword,easy,0.01578211784362793,50,0.0,0.0,0.0,45,43,39,41,49,0.6838975904976106,0.683891694342788,0.6835559625158496,0.6732031981735912,0.6714233311020877
Pure_Vector,scan to cloud storage,semantic,hard,0.014909982681274414,50,0.0,0.0,0.02127659574468085,78,79,2835,77,82,0.6364935842712802,0.5962609867233505,0.583341440505537,0.5814534304842852,0.5800937833293767
Pure_Vector,how to check printer status,keyword,easy,0.016284704208374023,50,0.5255474452554745,0.40970058257688663,1.0,216,26,13,221,253,0.833924312066346,0.7965899721880818,0.735282766643617,0.7256552125460741,0.7129884470542773
Pure_Vector,network printer setup,semantic,medium,0.015555858612060547,50,0.0,0.0,0.0,155,175,58,24,32,0.6961926074608753,0.6908707142307549,0.69060209955648,0.6901976736560983,0.6896507272541921
Pure_Vector,color calibration,semantic,hard,0.013874530792236328,50,0.0,0.0,0.09090909090909091,302,782,733,745,730,0.6037558767556405,0.5990678200528703,0.5965586578829747,0.5965586578829747,0.5952118014253963
Pure_Vector,how to load paper,keyword,easy,0.013533353805541992,50,0.8905109489051095,0.6942148760330579,1.0,38,40,44,51,74,0.8092042238257462,0.7603792447465074,0.726499639288068,0.7211357494673327,0.7208494545254558
Pure_Vector,print job queue management,semantic,medium,0.0160825252532959,50,0.0,0.0,0.0,259,1142,121,122,189,0.6363068598776427,0.6285576157783201,0.6265896702437379,0.6176518707501776,0.6162799095042237
Pure_Vector,advanced network settings,semantic,hard,0.017394542694091797,50,0.0,0.0,0.07692307692307693,58,254,59,246,242,0.6517406499515231,0.6371249367801107,0.6001947414931531,0.5998130903937472,0.5984884054843191
Pure_Vector,how to clean scanner glass,keyword,easy,0.015794038772583008,50,0.21897810218978103,0.17070857607370277,0.5,261,260,47,46,262,0.7605000532846339,0.7375094489846264,0.6729268338564356,0.6619016568119799,0.6440049351707998
Pure_BM25,paper jam solution,keyword,easy,0.04925203323364258,50,0.34306569343065696,0.4878742717788918,0.3333333333333333,entry_200_9426c9c9,201,entry_206_1634029c,207,entry_205_73f16dec,,,,,
Pure_BM25,how to reset the device,semantic,easy,0.007098674774169922,50,0.08759124087591241,0.12518628912071536,0.2,entry_266_5065ce57,entry_267_0ac1f740,267,268,entry_207_fcc33bea,,,,,
Pure_BM25,scan to email,keyword,easy,0.006845951080322266,50,0.0,0.0,0.0,entry_77_7ea2dbe4,78,entry_15_a7ae3a62,16,entry_81_9d19d69d,,,,,
Pure_BM25,replace toner cartridge,keyword,easy,0.009267330169677734,50,0.0,0.0,0.03225806451612903,entry_194_730871a4,195,entry_72_9deff648,73,entry_141_09e6e998,,,,,
Pure_BM25,connect printer to wifi network,semantic,medium,0.011763334274291992,50,0.2554744525547445,0.3626879826581764,0.3333333333333333,entry_31_c68b56e1,32,entry_23_e2d47abd,24,entry_34_52f8504f,,,,,
Pure_BM25,software update for printer,semantic,medium,0.00986337661743164,50,0.0,0.0,0.0,entry_62_93409445,63,entry_63_f26b5d3b,64,entry_15_a7ae3a62,,,,,
Pure_BM25,print from mobile phone,semantic,medium,0.009268999099731445,50,0.0,0.0,0.0,entry_67_5fc9c5ef,68,entry_64_45d32212,65,entry_68_44073e9c,,,,,
