mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Hybrid_CrossEncoder_L12,how to reset the device,semantic,easy,20.984245777130127,10,0.0,0.0,0.0,269,265,221,116,267,0.014925373134328358,0.015873015873015872,0.012195121951219513,0.011627906976744186,0.016129032258064516
Hybrid_CrossEncoder_L12,scan to email,keyword,easy,6.495142221450806,10,0.13120507751234178,0.13120507751234178,0.2,78,80,82,81,79,0.01639344262295082,0.013157894736842105,0.015625,0.0136986301369863,0.0125
Hybrid_CrossEncoder_L12,print from mobile phone,semantic,medium,11.832006454467773,10,0.5531464700081437,0.5531464700081437,1.0,68,77,69,172,70,0.01639344262295082,0.016129032258064516,0.014285714285714285,0.011494252873563218,0.011235955056179775
Hybrid_CrossEncoder_L12,connect printer to wifi network,semantic,medium,9.688727378845215,10,0.6992148198508501,0.8200261225503443,1.0,24,31,35,32,69,0.014705882352941176,0.014925373134328358,0.015151515151515152,0.015625,0.015873015873015872
Hybrid_CrossEncoder_L12,replace toner cartridge,keyword,easy,9.143047332763672,10,0.48522855511632257,0.5922216874835863,1.0,194,195,73,193,142,0.016129032258064516,0.01639344262295082,0.0136986301369863,0.014925373134328358,0.015384615384615385
Hybrid_CrossEncoder_L12,clean the printhead,semantic,medium,11.878493309020996,10,0.34519134224686937,0.6673352714949169,0.5,264,250,255,223,262,0.01639344262295082,0.014492753623188406,0.015873015873015872,0.014925373134328358,0.016129032258064516
Hybrid_CrossEncoder_L12,paper jam solution,keyword,easy,9.015392065048218,10,0.830419897363192,0.9374130297304558,1.0,204,206,209,202,205,0.015873015873015872,0.016129032258064516,0.015625,0.01639344262295082,0.015384615384615385
Hybrid_CrossEncoder_L12,send fax to multiple recipients,semantic,hard,11.15589165687561,10,0.639945385422766,0.639945385422766,1.0,96,89,88,95,92,0.01639344262295082,0.013888888888888888,0.016129032258064516,0.014705882352941176,0.011764705882352941
Hybrid_CrossEncoder_L12,factory reset printer,semantic,medium,10.237942695617676,10,0.21398626473452756,0.31608365985743925,0.5,269,208,267,268,221,0.01639344262295082,0.015384615384615385,0.015151515151515152,0.015625,0.01282051282051282
Hybrid_CrossEncoder_L12,software update for printer,semantic,medium,11.610601425170898,10,0.7227265726449519,0.7227265726449519,1.0,63,64,62,16,entry_65_d1eb4a2f,0.01639344262295082,0.016129032258064516,0.015151515151515152,0.015625,0.01282051282051282
Hybrid_CrossEncoder_L12,configure network settings,semantic,hard,7.730720281600952,10,0.27727342735504823,0.49242422423583193,0.25,59,54,53,113,58,0.015384615384615385,0.014492753623188406,0.01639344262295082,0.014705882352941176,0.016129032258064516
Hybrid_CrossEncoder_L12,check ink level,keyword,easy,11.494759321212769,10,0.3391602052736161,0.45221360703148816,1.0,192,142,73,223,194,0.01639344262295082,0.016129032258064516,0.0136986301369863,0.014705882352941176,0.013888888888888888
Hybrid_CrossEncoder_L12,duplex printing setup,semantic,medium,11.23936414718628,10,0.0,0.11305340175787204,0.14285714285714285,172,entry_187_90bf96dc,184,181,155,0.014084507042253521,0.015873015873015872,0.011111111111111112,0.01282051282051282,0.015873015873015872
Hybrid_CrossEncoder_L12,scan document to USB drive,semantic,medium,9.10796308517456,10,0.3391602052736161,0.3391602052736161,1.0,79,14,78,8,entry_113_768f5c9b,0.01639344262295082,0.012987012987012988,0.016129032258064516,0.014285714285714285,0.014084507042253521
Hybrid_CrossEncoder_L12,setup email notification,semantic,hard,11.383159875869751,10,0.3391602052736161,0.3391602052736161,1.0,119,entry_150_d4614946,89,entry_187_90bf96dc,141,0.0136986301369863,0.01639344262295082,0.014084507042253521,0.015873015873015872,0.0125
Hybrid_CrossEncoder_L12,how to install printer driver,semantic,medium,14.122633934020996,10,0.0,0.0,0.0,entry_171_e072530c,66,63,entry_32_7a80ede6,64,0.01282051282051282,0.0136986301369863,0.01282051282051282,0.013888888888888888,0.013513513513513514
Hybrid_CrossEncoder_L12,wireless connection setup,semantic,medium,10.950583219528198,10,0.14606834984270645,0.14606834984270645,0.25,31,244,243,151,entry_12_3f72b033,0.016129032258064516,0.011904761904761904,0.014285714285714285,0.012048192771084338,0.011494252873563218
Hybrid_CrossEncoder_L12,maintenance schedule,keyword,medium,17.940763235092163,10,0.16958010263680806,0.16958010263680806,0.3333333333333333,320,0b669762-8c77-4237-aa92-cb76628af800,259,d42e7d98-0409-4b32-9291-dec4bcae5e6e,f58b5095-0c5f-437b-9e4d-bdc4d31648ce,0.013333333333333334,0.014084507042253521,0.01639344262295082,0.014285714285714285,0.011904761904761904
Hybrid_CrossEncoder_L12,troubleshoot print quality,semantic,hard,9.012748718261719,10,0.48522855511632257,0.5873259502392343,1.0,222,272,264,223,entry_218_5d3c67e4,0.01639344262295082,0.011627906976744186,0.015384615384615385,0.015873015873015872,0.015625
Hybrid_CrossEncoder_L12,energy saving mode,keyword,easy,11.110327959060669,10,0.3391602052736161,0.4412576003965278,1.0,61,285,282,1457,entry_338_25ecefbe,0.016129032258064516,0.013888888888888888,0.01639344262295082,0.015873015873015872,0.014084507042253521
Hybrid_CrossEncoder_L12,how to scan multiple pages,semantic,medium,13.644821882247925,10,0.0,0.1208113026994942,0.16666666666666666,entry_94_99fa315e,entry_83_2869aba0,83,entry_95_ed8e19f6,entry_85_c1e10206,0.01639344262295082,0.015625,0.011764705882352941,0.011235955056179775,0.015873015873015872
Hybrid_CrossEncoder_L12,change paper size,keyword,easy,10.646246433258057,10,0.4703652827859579,0.4703652827859579,1.0,49,39,45,43,295,0.01639344262295082,0.015873015873015872,0.015384615384615385,0.015625,0.014925373134328358
Hybrid_CrossEncoder_L12,set up scan to network folder,semantic,hard,6.076416969299316,10,0.0,0.0,0.0,81,78,80,79,82,0.015873015873015872,0.01639344262295082,0.015625,0.012658227848101266,0.016129032258064516
Hybrid_CrossEncoder_L12,firmware upgrade instructions,semantic,medium,11.693140029907227,10,0.0,0.0,0.0,63,64,entry_61_6ea8d8f7,190,320,0.01639344262295082,0.016129032258064516,0.015151515151515152,0.011494252873563218,0.014492753623188406
Hybrid_CrossEncoder_L12,default settings,keyword,easy,9.957689762115479,10,0.3391602052736161,0.3391602052736161,1.0,49,269,116,267,132,0.012987012987012988,0.015625,0.01282051282051282,0.016129032258064516,0.014084507042253521
Hybrid_CrossEncoder_L12,how to use automatic document feeder,semantic,medium,12.158903360366821,10,0.6992148198508501,0.6992148198508501,1.0,48,263,entry_88_f65c8d87,206,entry_78_95d6a64f,0.016129032258064516,0.01639344262295082,0.014084507042253521,0.015625,0.015151515151515152
Hybrid_CrossEncoder_L12,adjust print density,semantic,medium,12.657889127731323,10,0.0,0.0,0.0,49,45,39,43,41,0.016129032258064516,0.015151515151515152,0.015625,0.015384615384615385,0.014925373134328358
Hybrid_CrossEncoder_L12,cancel print job,keyword,easy,19.679152011871338,10,0.0,0.11305340175787204,0.14285714285714285,entry_133_9ec0ff3a,entry_118_04a096c2,264,entry_98_93cf60da,entry_219_34feeded,0.015873015873015872,0.01639344262295082,0.011764705882352941,0.016129032258064516,0.011904761904761904
Hybrid_CrossEncoder_L12,network troubleshooting guide,semantic,hard,7.483491897583008,10,0.16958010263680806,0.16958010263680806,0.3333333333333333,272,243,58,242,entry_245_8e4884b7,0.01639344262295082,0.016129032258064516,0.014285714285714285,0.014705882352941176,0.014285714285714285
Hybrid_CrossEncoder_L12,recommended paper types,keyword,easy,8.894765615463257,10,0.3391602052736161,0.4371994911049732,1.0,50,51,209,74,43,0.016129032258064516,0.01639344262295082,0.0125,0.015873015873015872,0.014492753623188406
